
Circuit: *tran 

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Warning: v1: no DC value, transient time 0 value used

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
1                                            0
2                                            0
v1#branch                                    0



No. of Data Rows : 1008
                                     *tran 
                                     Transient Analysis  Sat Aug 26 10:12:14  2017
--------------------------------------------------------------------------------
Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
275	2.682800e-01	5.144395e+00	-5.41785e-04	2.682800e-01	
276	2.692800e-01	2.242708e+00	-6.18860e-04	2.692800e-01	
277	2.702800e-01	-8.78512e-01	-6.29624e-04	2.702800e-01	
278	2.712800e-01	-3.91374e+00	-5.84484e-04	2.712800e-01	
279	2.722800e-01	-6.56586e+00	-4.76408e-04	2.722800e-01	
280	2.732800e-01	-8.57527e+00	-3.27416e-04	2.732800e-01	
281	2.742800e-01	-9.74527e+00	-1.40660e-04	2.742800e-01	
282	2.752800e-01	-9.96134e+00	5.415507e-05	2.752800e-01	
283	2.762800e-01	-9.20232e+00	2.493739e-04	2.762800e-01	
284	2.772800e-01	-7.54251e+00	4.144819e-04	2.772800e-01	
285	2.782800e-01	-5.14440e+00	5.447134e-04	2.782800e-01	
286	2.792800e-01	-2.24271e+00	6.159332e-04	2.792800e-01	

Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
287	2.802800e-01	8.785120e-01	6.325479e-04	2.802800e-01	
288	2.812800e-01	3.913737e+00	5.815623e-04	2.812800e-01	
289	2.822800e-01	6.565858e+00	4.793269e-04	2.822800e-01	
290	2.832800e-01	8.575267e+00	3.244986e-04	2.832800e-01	
291	2.842800e-01	9.745269e+00	1.435746e-04	2.842800e-01	
292	2.852800e-01	9.961336e+00	-5.70674e-05	2.852800e-01	
293	2.862800e-01	9.202318e+00	-2.46464e-04	2.862800e-01	
294	2.872800e-01	7.542514e+00	-4.17390e-04	2.872800e-01	
295	2.882800e-01	5.144395e+00	-5.41808e-04	2.882800e-01	
296	2.892800e-01	2.242708e+00	-6.18836e-04	2.892800e-01	
297	2.902800e-01	-8.78512e-01	-6.29647e-04	2.902800e-01	
298	2.912800e-01	-3.91374e+00	-5.84461e-04	2.912800e-01	
299	2.922800e-01	-6.56586e+00	-4.76431e-04	2.922800e-01	
300	2.932800e-01	-8.57527e+00	-3.27392e-04	2.932800e-01	
301	2.942800e-01	-9.74527e+00	-1.40683e-04	2.942800e-01	
302	2.952800e-01	-9.96134e+00	5.417827e-05	2.952800e-01	
303	2.962800e-01	-9.20232e+00	2.493507e-04	2.962800e-01	
304	2.972800e-01	-7.54251e+00	4.145051e-04	2.972800e-01	
305	2.982800e-01	-5.14440e+00	5.446902e-04	2.982800e-01	
306	2.992800e-01	-2.24271e+00	6.159564e-04	2.992800e-01	
307	3.002800e-01	8.785120e-01	6.325248e-04	3.002800e-01	
308	3.012800e-01	3.913737e+00	5.815854e-04	3.012800e-01	
309	3.022800e-01	6.565858e+00	4.793038e-04	3.022800e-01	
310	3.032800e-01	8.575267e+00	3.245217e-04	3.032800e-01	
311	3.042800e-01	9.745269e+00	1.435516e-04	3.042800e-01	
312	3.052800e-01	9.961336e+00	-5.70444e-05	3.052800e-01	
313	3.062800e-01	9.202318e+00	-2.46487e-04	3.062800e-01	
314	3.072800e-01	7.542514e+00	-4.17367e-04	3.072800e-01	
315	3.082800e-01	5.144395e+00	-5.41831e-04	3.082800e-01	
316	3.092800e-01	2.242708e+00	-6.18813e-04	3.092800e-01	
317	3.102800e-01	-8.78512e-01	-6.29670e-04	3.102800e-01	
318	3.112800e-01	-3.91374e+00	-5.84438e-04	3.112800e-01	
319	3.122800e-01	-6.56586e+00	-4.76454e-04	3.122800e-01	
320	3.132800e-01	-8.57527e+00	-3.27370e-04	3.132800e-01	
321	3.142800e-01	-9.74527e+00	-1.40706e-04	3.142800e-01	
322	3.152800e-01	-9.96134e+00	5.420111e-05	3.152800e-01	
323	3.162800e-01	-9.20232e+00	2.493279e-04	3.162800e-01	
324	3.172800e-01	-7.54251e+00	4.145279e-04	3.172800e-01	
325	3.182800e-01	-5.14440e+00	5.446674e-04	3.182800e-01	
326	3.192800e-01	-2.24271e+00	6.159791e-04	3.192800e-01	
327	3.202800e-01	8.785120e-01	6.325021e-04	3.202800e-01	
328	3.212800e-01	3.913737e+00	5.816082e-04	3.212800e-01	
329	3.222800e-01	6.565858e+00	4.792811e-04	3.222800e-01	
330	3.232800e-01	8.575267e+00	3.245444e-04	3.232800e-01	
331	3.242800e-01	9.745269e+00	1.435289e-04	3.242800e-01	
332	3.252800e-01	9.961336e+00	-5.70217e-05	3.252800e-01	
333	3.262800e-01	9.202318e+00	-2.46510e-04	3.262800e-01	
334	3.272800e-01	7.542514e+00	-4.17344e-04	3.272800e-01	
335	3.282800e-01	5.144395e+00	-5.41854e-04	3.282800e-01	
336	3.292800e-01	2.242708e+00	-6.18791e-04	3.292800e-01	
337	3.302800e-01	-8.78512e-01	-6.29693e-04	3.302800e-01	
338	3.312800e-01	-3.91374e+00	-5.84415e-04	3.312800e-01	
339	3.322800e-01	-6.56586e+00	-4.76476e-04	3.322800e-01	
340	3.332800e-01	-8.57527e+00	-3.27347e-04	3.332800e-01	
341	3.342800e-01	-9.74527e+00	-1.40729e-04	3.342800e-01	
342	3.352800e-01	-9.96134e+00	5.422359e-05	3.352800e-01	
343	3.362800e-01	-9.20232e+00	2.493054e-04	3.362800e-01	
344	3.372800e-01	-7.54251e+00	4.145503e-04	3.372800e-01	

Index   time            V(1)            V(2)            time            
--------------------------------------------------------------------------------
345	3.382800e-01	-5.14440e+00	5.446450e-04	3.382800e-01	
346	3.392800e-01	-2.24271e+00	6.160015e-04	3.392800e-01	
347	3.402800e-01	8.785120e-01	6.324797e-04	3.402800e-01	
348	3.412800e-01	3.913737e+00	5.816305e-04	3.412800e-01	
349	3.422800e-01	6.565858e+00	4.792588e-04	3.422800e-01	
350	3.432800e-01	8.575267e+00	3.245667e-04	3.432800e-01	
351	3.442800e-01	9.745269e+00	1.435066e-04	3.442800e-01	
352	3.452800e-01	9.961336e+00	-5.69994e-05	3.452800e-01	
353	3.462800e-01	9.202318e+00	-2.46532e-04	3.462800e-01	
